MORGE Maxime;MANCARELLA Paolo;2010
KHEYRODDIN A.;VAEZ S. R. Hoseini;2011
YU Lijuan;LING Peiliang;2011
YU Lijuan;ZHANG Hui;2011
LING Peiliang;ZHANG Hui;2011
RONG Ji;CUI Luxiang;2011
VALLIAPPAN P.;THAI S. M.;2011
VALLIAPPAN P.;WILCOX S. J.;2011
VALLIAPPAN P.;WARD J.;2011
VALLIAPPAN P.;TAN C. K.;2011
VALLIAPPAN P.;JAGIELLO K.;2011
THAI S. M.;WILCOX S. J.;2011
THAI S. M.;WARD J.;2011
THAI S. M.;TAN C. K.;2011
THAI S. M.;JAGIELLO K.;2011
WILCOX S. J.;WARD J.;2011
WILCOX S. J.;TAN C. K.;2011
WILCOX S. J.;JAGIELLO K.;2011
WARD J.;TAN C. K.;2011
WARD J.;JAGIELLO K.;2011
TAN C. K.;JAGIELLO K.;2011
AERTS Diederik;SOZZO Sandro;2011
AERTS Diederik;CZACHOR Marek;2011
SOZZO Sandro;CZACHOR Marek;2011
AERTS Diederik;SOZZO Sandro;2011
AERTS Diederik;GABORA Liane;2011
AERTS Diederik;VELOZ Tomas;2011
SOZZO Sandro;GABORA Liane;2011
SOZZO Sandro;VELOZ Tomas;2011
GABORA Liane;VELOZ Tomas;2011
LANDRY Jean-Francois;DUSSAULT Jean-Pierre;2011
LANDRY Jean-Francois;MAHEY Philippe;2011
DUSSAULT Jean-Pierre;MAHEY Philippe;2011
KRZHIZHANOVSKAYA V. V.;SHIRSHOV G. S.;2011
KRZHIZHANOVSKAYA V. V.;MELNIKOVA N. B.;2011
KRZHIZHANOVSKAYA V. V.;BELLEMAN R. G.;2011
KRZHIZHANOVSKAYA V. V.;RUSADI F. I.;2011
KRZHIZHANOVSKAYA V. V.;BROEKHUIJSEN B. J.;2011
KRZHIZHANOVSKAYA V. V.;GOULDBY B. P.;2011
KRZHIZHANOVSKAYA V. V.;LHOMME J.;2011
KRZHIZHANOVSKAYA V. V.;BALIS B.;2011
KRZHIZHANOVSKAYA V. V.;BUBAK M.;2011
KRZHIZHANOVSKAYA V. V.;PYAYT A. L.;2011
KRZHIZHANOVSKAYA V. V.;MOKHOV I. I.;2011
KRZHIZHANOVSKAYA V. V.;OZHIGIN A. V.;2011
KRZHIZHANOVSKAYA V. V.;LANG B.;2011
KRZHIZHANOVSKAYA V. V.;MEIJER R. J.;2011
SHIRSHOV G. S.;MELNIKOVA N. B.;2011
SHIRSHOV G. S.;BELLEMAN R. G.;2011
SHIRSHOV G. S.;RUSADI F. I.;2011
SHIRSHOV G. S.;BROEKHUIJSEN B. J.;2011
SHIRSHOV G. S.;GOULDBY B. P.;2011
SHIRSHOV G. S.;LHOMME J.;2011
SHIRSHOV G. S.;BALIS B.;2011
SHIRSHOV G. S.;BUBAK M.;2011
SHIRSHOV G. S.;PYAYT A. L.;2011
SHIRSHOV G. S.;MOKHOV I. I.;2011
SHIRSHOV G. S.;OZHIGIN A. V.;2011
SHIRSHOV G. S.;LANG B.;2011
SHIRSHOV G. S.;MEIJER R. J.;2011
MELNIKOVA N. B.;BELLEMAN R. G.;2011
MELNIKOVA N. B.;RUSADI F. I.;2011
MELNIKOVA N. B.;BROEKHUIJSEN B. J.;2011
MELNIKOVA N. B.;GOULDBY B. P.;2011
MELNIKOVA N. B.;LHOMME J.;2011
MELNIKOVA N. B.;BALIS B.;2011
MELNIKOVA N. B.;BUBAK M.;2011
MELNIKOVA N. B.;PYAYT A. L.;2011
MELNIKOVA N. B.;MOKHOV I. I.;2011
MELNIKOVA N. B.;OZHIGIN A. V.;2011
MELNIKOVA N. B.;LANG B.;2011
MELNIKOVA N. B.;MEIJER R. J.;2011
BELLEMAN R. G.;RUSADI F. I.;2011
BELLEMAN R. G.;BROEKHUIJSEN B. J.;2011
BELLEMAN R. G.;GOULDBY B. P.;2011
BELLEMAN R. G.;LHOMME J.;2011
BELLEMAN R. G.;BALIS B.;2011
BELLEMAN R. G.;BUBAK M.;2011
BELLEMAN R. G.;PYAYT A. L.;2011
BELLEMAN R. G.;MOKHOV I. I.;2011
BELLEMAN R. G.;OZHIGIN A. V.;2011
BELLEMAN R. G.;LANG B.;2011
BELLEMAN R. G.;MEIJER R. J.;2011
RUSADI F. I.;BROEKHUIJSEN B. J.;2011
RUSADI F. I.;GOULDBY B. P.;2011
RUSADI F. I.;LHOMME J.;2011
RUSADI F. I.;BALIS B.;2011
RUSADI F. I.;BUBAK M.;2011
RUSADI F. I.;PYAYT A. L.;2011
RUSADI F. I.;MOKHOV I. I.;2011
RUSADI F. I.;OZHIGIN A. V.;2011
RUSADI F. I.;LANG B.;2011
RUSADI F. I.;MEIJER R. J.;2011
BROEKHUIJSEN B. J.;GOULDBY B. P.;2011
BROEKHUIJSEN B. J.;LHOMME J.;2011
BROEKHUIJSEN B. J.;BALIS B.;2011
BROEKHUIJSEN B. J.;BUBAK M.;2011
BROEKHUIJSEN B. J.;PYAYT A. L.;2011
BROEKHUIJSEN B. J.;MOKHOV I. I.;2011
BROEKHUIJSEN B. J.;OZHIGIN A. V.;2011
BROEKHUIJSEN B. J.;LANG B.;2011
BROEKHUIJSEN B. J.;MEIJER R. J.;2011
GOULDBY B. P.;LHOMME J.;2011
GOULDBY B. P.;BALIS B.;2011
GOULDBY B. P.;BUBAK M.;2011
GOULDBY B. P.;PYAYT A. L.;2011
GOULDBY B. P.;MOKHOV I. I.;2011
GOULDBY B. P.;OZHIGIN A. V.;2011
GOULDBY B. P.;LANG B.;2011
GOULDBY B. P.;MEIJER R. J.;2011
LHOMME J.;BALIS B.;2011
LHOMME J.;BUBAK M.;2011
LHOMME J.;PYAYT A. L.;2011
LHOMME J.;MOKHOV I. I.;2011
LHOMME J.;OZHIGIN A. V.;2011
LHOMME J.;LANG B.;2011
LHOMME J.;MEIJER R. J.;2011
BALIS B.;BUBAK M.;2011
BALIS B.;PYAYT A. L.;2011
BALIS B.;MOKHOV I. I.;2011
BALIS B.;OZHIGIN A. V.;2011
BALIS B.;LANG B.;2011
BALIS B.;MEIJER R. J.;2011
BUBAK M.;PYAYT A. L.;2011
BUBAK M.;MOKHOV I. I.;2011
BUBAK M.;OZHIGIN A. V.;2011
BUBAK M.;LANG B.;2011
BUBAK M.;MEIJER R. J.;2011
PYAYT A. L.;MOKHOV I. I.;2011
PYAYT A. L.;OZHIGIN A. V.;2011
PYAYT A. L.;LANG B.;2011
PYAYT A. L.;MEIJER R. J.;2011
MOKHOV I. I.;OZHIGIN A. V.;2011
MOKHOV I. I.;LANG B.;2011
MOKHOV I. I.;MEIJER R. J.;2011
OZHIGIN A. V.;LANG B.;2011
OZHIGIN A. V.;MEIJER R. J.;2011
LANG B.;MEIJER R. J.;2011
CENCERRADO Andres;CORTES Ana;2011
CENCERRADO Andres;MARGALEF Tomas;2011
CORTES Ana;MARGALEF Tomas;2011
WHITE Chris;BELL David;2011
WHITE Chris;LIU Weiru;2011
BELL David;LIU Weiru;2011
YAMAGUCHI Daisuke;NIIMI Ayahiko;2011
YAMAGUCHI Daisuke;KATAYAMA Fumiyo;2011
YAMAGUCHI Daisuke;TAKAHASHI Muneo;2011
NIIMI Ayahiko;KATAYAMA Fumiyo;2011
NIIMI Ayahiko;TAKAHASHI Muneo;2011
KATAYAMA Fumiyo;TAKAHASHI Muneo;2011
NAKAMURA Keita;SUZUKI Ikuo;2011
NAKAMURA Keita;YAMAMOTO Masahito;2011
NAKAMURA Keita;FURUKAWA Masashi;2011
SUZUKI Ikuo;YAMAMOTO Masahito;2011
SUZUKI Ikuo;FURUKAWA Masashi;2011
YAMAMOTO Masahito;FURUKAWA Masashi;2011
CARNEIRO Davide;GOMES Marco;2011
CARNEIRO Davide;NOVAIS Paulo;2011
CARNEIRO Davide;NEVES Jose;2011
GOMES Marco;NOVAIS Paulo;2011
GOMES Marco;NEVES Jose;2011
NOVAIS Paulo;NEVES Jose;2011
ABDOLMALEKI Abbas;MOVAHEDI Mostafa;2011
ABDOLMALEKI Abbas;SALEHI Sajjad;2011
ABDOLMALEKI Abbas;LAU Nuno;2011
ABDOLMALEKI Abbas;REIS Luis Paulo;2011
MOVAHEDI Mostafa;SALEHI Sajjad;2011
MOVAHEDI Mostafa;LAU Nuno;2011
MOVAHEDI Mostafa;REIS Luis Paulo;2011
SALEHI Sajjad;LAU Nuno;2011
SALEHI Sajjad;REIS Luis Paulo;2011
LAU Nuno;REIS Luis Paulo;2011
BOOKJANS Martin;WECKENMANN Albert;2011
OPREAN C.;BRUMAR C.;2011
OPREAN C.;KIFOR C.;2011
OPREAN C.;FABIAN R. D.;2011
OPREAN C.;BARBAT B. E.;2011
BRUMAR C.;KIFOR C.;2011
BRUMAR C.;FABIAN R. D.;2011
BRUMAR C.;BARBAT B. E.;2011
KIFOR C.;FABIAN R. D.;2011
KIFOR C.;BARBAT B. E.;2011
FABIAN R. D.;BARBAT B. E.;2011
ENACHE Mirela;LETIA Tiberiu;2011
TARRATACA Luis;WICHERT Andreas;2011
PANCHAL V. K.;GUPTA Nitish;2011
ZHOU Lin;CHENG Xiaomin;2011
SALEH Hussain Aziz;ALLAERT Georges;2011
SALIDO Miguel A.;RODRIGUEZ-MOLINS Mario;2011
SALIDO Miguel A.;BARBER Federico;2011
RODRIGUEZ-MOLINS Mario;BARBER Federico;2011
DE SALABERT Arturo;DIEZ Fernando;2011
DE SALABERT Arturo;COBOS Ruth;2011
DE SALABERT Arturo;ALFONSECA Manuel;2011
DIEZ Fernando;COBOS Ruth;2011
DIEZ Fernando;ALFONSECA Manuel;2011
COBOS Ruth;ALFONSECA Manuel;2011
PETERS Jan;MUELLING Katharina;2011
PETERS Jan;KOBER Jens;2011
PETERS Jan; Duy Nguyen-Tuong;2011
PETERS Jan;KROEMER Oliver;2011
MUELLING Katharina;KOBER Jens;2011
MUELLING Katharina; Duy Nguyen-Tuong;2011
MUELLING Katharina;KROEMER Oliver;2011
KOBER Jens; Duy Nguyen-Tuong;2011
KOBER Jens;KROEMER Oliver;2011
 Duy Nguyen-Tuong;KROEMER Oliver;2011
SUAREZ-TANGIL Guillermo;PALOMAR Esther;2011
SUAREZ-TANGIL Guillermo;PASTRANA Sergio;2011
SUAREZ-TANGIL Guillermo;RIBAGORDA Arturo;2011
PALOMAR Esther;PASTRANA Sergio;2011
PALOMAR Esther;RIBAGORDA Arturo;2011
PASTRANA Sergio;RIBAGORDA Arturo;2011
TEOFILO Luis Filipe;REIS Luis Paulo;2011
 Gao Guohong; Guo Mei;2011
 Gao Guohong; Li Nin;2011
 Guo Mei; Li Nin;2011
WU Jie;SNASEL Vaclav;2011
WU Jie;MARTINOVIC Jan;2011
WU Jie;OCHODKOVA Eliska;2011
WU Jie;ABRAHAM Ajith;2011
SNASEL Vaclav;MARTINOVIC Jan;2011
SNASEL Vaclav;OCHODKOVA Eliska;2011
SNASEL Vaclav;ABRAHAM Ajith;2011
MARTINOVIC Jan;OCHODKOVA Eliska;2011
MARTINOVIC Jan;ABRAHAM Ajith;2011
OCHODKOVA Eliska;ABRAHAM Ajith;2011
MINANO Gorka;IRIGOYEN Eloy;2011
SERGIO MAGDALENO-PALENCIA Jose;GARCIA-VALDEZ Mario;2011
SERGIO MAGDALENO-PALENCIA Jose;CASTANON-PUGA Manuel;2011
SERGIO MAGDALENO-PALENCIA Jose;ALFONSO GAXIOLA-VEGA Luis;2011
GARCIA-VALDEZ Mario;CASTANON-PUGA Manuel;2011
GARCIA-VALDEZ Mario;ALFONSO GAXIOLA-VEGA Luis;2011
CASTANON-PUGA Manuel;ALFONSO GAXIOLA-VEGA Luis;2011
WANG Xu;DING Shifei;2011
JARUSEK Petr;PELANEK Radek;2011
QUEVA Matthieu;PROBST Christian W.;2011
QUEVA Matthieu;RICCI Laurent;2011
PROBST Christian W.;RICCI Laurent;2011
MITSAKIS Evangelos;SALANOVA Josep Maria;2011
MITSAKIS Evangelos;GIANNOPOULOS George;2011
SALANOVA Josep Maria;GIANNOPOULOS George;2011
ABE Hidenao;TSUMOTO Shusaku;2011
ALNEMR Rehab;SCHNJAKIN Maxim;2011
ALNEMR Rehab;MEINEL Christoph;2011
SCHNJAKIN Maxim;MEINEL Christoph;2011
ANDIC S. Mick;CEDIC Nick N.;2011
FICARRA Francisco V. Cipolla;ALMA Jacqueline;2011
FICARRA Francisco V. Cipolla;CIPOLLA-FICARRA Miguel;2011
ALMA Jacqueline;CIPOLLA-FICARRA Miguel;2011
CHEN Chau-Kuang;YANG Aiping;2011
EGERTON Simon;DAVIES Marc;2011
EGERTON Simon;JOHNSON Brian;2011
EGERTON Simon;CALLAGHAN Victor;2011
DAVIES Marc;JOHNSON Brian;2011
DAVIES Marc;CALLAGHAN Victor;2011
JOHNSON Brian;CALLAGHAN Victor;2011
ASHOORI Sarah;MOHAMMADI Shahriar;2011
GURESEN Erkam;KAYAKUTLU Gulgun;2011
HAKIMIYAN Farideh;DERHAMI Vali;2011
KEYVANPOUR MohammadReza;JAVIDEH Mostafa;2011
KEYVANPOUR MohammadReza;EBRAHIMI Mohammad Reza;2011
JAVIDEH Mostafa;EBRAHIMI Mohammad Reza;2011
MERRIKH-BAYAT Farnood;SHOURAKI Saeed Bagheri;2011
SADIQ Mazhar;PIRHONEN Antti;2011
YEL Esra;YALPIR Sukran;2011
DO Nhon;NGUYEN Hien;2011
IRAM Rabia;SHEIKH Muhammad Irfan;2011
IRAM Rabia;JABBAR Sohail;2011
IRAM Rabia;MINHAS Abid Ali;2011
SHEIKH Muhammad Irfan;JABBAR Sohail;2011
SHEIKH Muhammad Irfan;MINHAS Abid Ali;2011
JABBAR Sohail;MINHAS Abid Ali;2011
SAWH D.;PONNAMBALAM K.;2011
SAWH D.;KARRAY F.;2011
PONNAMBALAM K.;KARRAY F.;2011
YOUSIF Jabar H.;SAINI Dinesh Kumar;2011
YOUSIF Jabar H.;URAIBI Hassan S.;2011
SAINI Dinesh Kumar;URAIBI Hassan S.;2011
OUAMOUR S.;SAYOUD H.;2011
SALEENA B.;SRIVATSA S. K.;2011
SALEENA B.;KUMAR M. Chenthil;2011
SRIVATSA S. K.;KUMAR M. Chenthil;2011
SHETTY Shravan;KIRAN H. S. Shashi;2011
SHETTY Shravan;NAMALA Murali Babu;2011
SHETTY Shravan;SINGH Sanjay;2011
KIRAN H. S. Shashi;NAMALA Murali Babu;2011
KIRAN H. S. Shashi;SINGH Sanjay;2011
NAMALA Murali Babu;SINGH Sanjay;2011
JAYA A.;UMA G.;2011
FATHI Madjid;HOLLAND Alexander;2011
LI Zhendong;FENG Lichao;2011
LI Zhendong;ZHENG Shuqing;2011
LI Zhendong;GONG Dianxuan;2011
FENG Lichao;ZHENG Shuqing;2011
FENG Lichao;GONG Dianxuan;2011
ZHENG Shuqing;GONG Dianxuan;2011
HE Wenxiao;QU Jingguo;2011
HE Wenxiao;CUI Yuhuan;2011
QU Jingguo;CUI Yuhuan;2011
ATANASSOVA Vassia;ATANASSOV Krassimir;2011
SAHAMI Mehran;DESJARDINS Marie;2011
SAHAMI Mehran;DODDS Zachary;2011
SAHAMI Mehran;NELLER Todd;2011
DESJARDINS Marie;DODDS Zachary;2011
DESJARDINS Marie;NELLER Todd;2011
DODDS Zachary;NELLER Todd;2011
SWOBODA Nik;BEKIOS-CALFA Juan;2011
SWOBODA Nik;BAUMELA Luis;2011
SWOBODA Nik;DE LOPE Javier;2011
BEKIOS-CALFA Juan;BAUMELA Luis;2011
BEKIOS-CALFA Juan;DE LOPE Javier;2011
BAUMELA Luis;DE LOPE Javier;2011
LIU Yong-Min;LU Wu-Yi;2011
LIU Yong-Min;JIANG Xin-Hua;2011
LU Wu-Yi;JIANG Xin-Hua;2011
ZHANG Songmin;XU Liujie;2011
BOGDANOVYCH Anton;ANTONIO RODRIGUEZ Juan;2011
BOGDANOVYCH Anton;SIMOFF Simeon;2011
BOGDANOVYCH Anton;COHEN A.;2011
BOGDANOVYCH Anton;SIERRA Carles;2011
ANTONIO RODRIGUEZ Juan;SIMOFF Simeon;2011
ANTONIO RODRIGUEZ Juan;COHEN A.;2011
ANTONIO RODRIGUEZ Juan;SIERRA Carles;2011
SIMOFF Simeon;COHEN A.;2011
SIMOFF Simeon;SIERRA Carles;2011
COHEN A.;SIERRA Carles;2011
LIU Jinqing;FAN Qunzhen;2011
LIU Jinqing;CAO Dong;2011
FAN Qunzhen;CAO Dong;2011
ZHAO Jian;OUYANG Dantong;2011
ZHAO Jian;WANG Xiaoyu;2011
ZHAO Jian;ZHANG Liming;2011
OUYANG Dantong;WANG Xiaoyu;2011
OUYANG Dantong;ZHANG Liming;2011
WANG Xiaoyu;ZHANG Liming;2011
FARIA Luiz;SILVA Antonio;2011
FARIA Luiz;RAMOS Carlos;2011
FARIA Luiz;COMES Luis;2011
FARIA Luiz;VALE Zita;2011
FARIA Luiz;MARQUES Albino;2011
SILVA Antonio;RAMOS Carlos;2011
SILVA Antonio;COMES Luis;2011
SILVA Antonio;VALE Zita;2011
SILVA Antonio;MARQUES Albino;2011
RAMOS Carlos;COMES Luis;2011
RAMOS Carlos;VALE Zita;2011
RAMOS Carlos;MARQUES Albino;2011
COMES Luis;VALE Zita;2011
COMES Luis;MARQUES Albino;2011
VALE Zita;MARQUES Albino;2011
FIOL-ROIG Gabriel;MIRO-JULIA Margaret;2011
FIOL-ROIG Gabriel;HERRAIZ Eduardo;2011
MIRO-JULIA Margaret;HERRAIZ Eduardo;2011
QU Ying;ZHOU Pang;2011
HUANG Jun;GUO Liang;2011
HUANG Jun;WANG Le;2011
HUANG Jun;QIU Zhao;2011
GUO Liang;WANG Le;2011
GUO Liang;QIU Zhao;2011
WANG Le;QIU Zhao;2011
NUNES Goncalo;CARDOSO Alberto;2011
NUNES Goncalo;SANTOS Amancio;2011
NUNES Goncalo;GIL Paulo;2011
CARDOSO Alberto;SANTOS Amancio;2011
CARDOSO Alberto;GIL Paulo;2011
SANTOS Amancio;GIL Paulo;2011
ZIN Zalhan Mohd;IBRAHIM Ratnawati;2011
HADAS Z.;ONDRUSEK C.;2011
HADAS Z.;KURFURST J.;2011
HADAS Z.;SINGULE V.;2011
ONDRUSEK C.;KURFURST J.;2011
ONDRUSEK C.;SINGULE V.;2011
KURFURST J.;SINGULE V.;2011
TAN Dapeng;CHEN Shuting;2011
TAN Dapeng;WANG Yingchun;2011
TAN Dapeng;JI Shiming;2011
CHEN Shuting;WANG Yingchun;2011
CHEN Shuting;JI Shiming;2011
WANG Yingchun;JI Shiming;2011
CHEN Shuang;WANG Jun;2011
O'BRIEN Benjamin M.;MCKAY Thomas G.;2011
O'BRIEN Benjamin M.;XIE Sheng Q.;2011
O'BRIEN Benjamin M.;CALIUS Emilio P.;2011
O'BRIEN Benjamin M.;ANDERSON Iain A.;2011
MCKAY Thomas G.;XIE Sheng Q.;2011
MCKAY Thomas G.;CALIUS Emilio P.;2011
MCKAY Thomas G.;ANDERSON Iain A.;2011
XIE Sheng Q.;CALIUS Emilio P.;2011
XIE Sheng Q.;ANDERSON Iain A.;2011
CALIUS Emilio P.;ANDERSON Iain A.;2011
EFENDIOGLU Hasan S.;YILDIRIM Tulay;2011
EFENDIOGLU Hasan S.;TOKER Onur;2011
YILDIRIM Tulay;TOKER Onur;2011
 He Lei; Yu Chun-ping;2011
 He Lei; Wang Li;2011
 Yu Chun-ping; Wang Li;2011
 Gan Yong; Zhong Jingru;2011
 Gan Yong; Sun Ning;2011
 Gan Yong; Sun Aoran;2011
 Zhong Jingru; Sun Ning;2011
 Zhong Jingru; Sun Aoran;2011
 Sun Ning; Sun Aoran;2011
OU Chung-Ming;WANG Yao-Tien;2011
OU Chung-Ming;OU C. R.;2011
WANG Yao-Tien;OU C. R.;2011
ARAUJO Ernesto;MIYAHIRA Susana A.;2011
VICENTINI Patricia;ARAUJO Ernesto;2011
VICENTINI Patricia;PEREZ M. del Carmen J.;2011
ARAUJO Ernesto;PEREZ M. del Carmen J.;2011
ZAPICO A.;MOLISANI L.;2011
ZAPICO A.;DEL REAL J. C.;2011
ZAPICO A.;BALLESTEROS Y.;2011
MOLISANI L.;DEL REAL J. C.;2011
MOLISANI L.;BALLESTEROS Y.;2011
DEL REAL J. C.;BALLESTEROS Y.;2011
ZHENG Gang;CRAVEN Robert;2011
LI Zhengtian;DUAN Haibin;2011
LI Zhengtian;GAO Yan;2011
LI Zhengtian;DONG Zhuoning;2011
DUAN Haibin;GAO Yan;2011
DUAN Haibin;DONG Zhuoning;2011
GAO Yan;DONG Zhuoning;2011
COZGAREA Adrian;COZGAREA Gabriel;2011
COZGAREA Adrian;BABEANU Delia;2011
COZGAREA Gabriel;BABEANU Delia;2011
JUCAN Cornel Nicolae;JUCAN Mihaela Sabina;2011
BENAHMED Y.;SELOUANI S-A.;2011
BENAHMED Y.;O'SHAUGHNESSY D.;2011
BENAHMED Y.;ABOLHASSANI A. H.;2011
SELOUANI S-A.;O'SHAUGHNESSY D.;2011
SELOUANI S-A.;ABOLHASSANI A. H.;2011
O'SHAUGHNESSY D.;ABOLHASSANI A. H.;2011
LATOSCHIK Marc Erich;TRAMBEREND Henrik;2011
BUZA Krisztian;NANOPOULOS Alexandros;2011
BUZA Krisztian;SCHMIDT-THIEME Lars;2011
NANOPOULOS Alexandros;SCHMIDT-THIEME Lars;2011
HEINZE Theodor;WIERSCHKE Robert;2011
HEINZE Theodor;SCHACHT Alexander;2011
HEINZE Theodor;VON LOEWIS Martin;2011
WIERSCHKE Robert;SCHACHT Alexander;2011
WIERSCHKE Robert;VON LOEWIS Martin;2011
SCHACHT Alexander;VON LOEWIS Martin;2011
QUDAIH Yaser Soliman;MITANI Yasunori;2011
ZHENG Z. W.;CHEN Y. Y.;2011
ZHENG Z. W.;HUO M. M.;2011
ZHENG Z. W.;ZHAO B.;2011
CHEN Y. Y.;HUO M. M.;2011
CHEN Y. Y.;ZHAO B.;2011
HUO M. M.;ZHAO B.;2011
CHONG Linsen;ABBAS Montasir;2011
CHONG Linsen;HIGGS Bryan;2011
CHONG Linsen;MEDINA Alejandra;2011
CHONG Linsen;YANG C. Y. David;2011
ABBAS Montasir;HIGGS Bryan;2011
ABBAS Montasir;MEDINA Alejandra;2011
ABBAS Montasir;YANG C. Y. David;2011
HIGGS Bryan;MEDINA Alejandra;2011
HIGGS Bryan;YANG C. Y. David;2011
MEDINA Alejandra;YANG C. Y. David;2011
CHONG Linsen;ABBAS Montasir;2011
CHONG Linsen;HIGGS Bryan;2011
CHONG Linsen;MEDINA Alejandra;2011
CHONG Linsen;YANG C. Y. David;2011
ABBAS Montasir;HIGGS Bryan;2011
ABBAS Montasir;MEDINA Alejandra;2011
ABBAS Montasir;YANG C. Y. David;2011
HIGGS Bryan;MEDINA Alejandra;2011
HIGGS Bryan;YANG C. Y. David;2011
MEDINA Alejandra;YANG C. Y. David;2011
LEE Yaw-Chern;LEI Chun-Yang;2011
LEE Yaw-Chern;SHIH Yi-Sen;2011
LEE Yaw-Chern;ZHANG Wen-Chih;2011
LEE Yaw-Chern;WANG Hui-Min;2011
LEE Yaw-Chern;TSENG Cheng-Lung;2011
LEE Yaw-Chern;HOU Mark C.;2011
LEE Yaw-Chern;CHIANG Hui-Ya;2011
LEE Yaw-Chern;HUANG Sheng-Chieh;2011
LEI Chun-Yang;SHIH Yi-Sen;2011
LEI Chun-Yang;ZHANG Wen-Chih;2011
LEI Chun-Yang;WANG Hui-Min;2011
LEI Chun-Yang;TSENG Cheng-Lung;2011
LEI Chun-Yang;HOU Mark C.;2011
LEI Chun-Yang;CHIANG Hui-Ya;2011
LEI Chun-Yang;HUANG Sheng-Chieh;2011
SHIH Yi-Sen;ZHANG Wen-Chih;2011
SHIH Yi-Sen;WANG Hui-Min;2011
SHIH Yi-Sen;TSENG Cheng-Lung;2011
SHIH Yi-Sen;HOU Mark C.;2011
SHIH Yi-Sen;CHIANG Hui-Ya;2011
SHIH Yi-Sen;HUANG Sheng-Chieh;2011
ZHANG Wen-Chih;WANG Hui-Min;2011
ZHANG Wen-Chih;TSENG Cheng-Lung;2011
ZHANG Wen-Chih;HOU Mark C.;2011
ZHANG Wen-Chih;CHIANG Hui-Ya;2011
ZHANG Wen-Chih;HUANG Sheng-Chieh;2011
WANG Hui-Min;TSENG Cheng-Lung;2011
WANG Hui-Min;HOU Mark C.;2011
WANG Hui-Min;CHIANG Hui-Ya;2011
WANG Hui-Min;HUANG Sheng-Chieh;2011
TSENG Cheng-Lung;HOU Mark C.;2011
TSENG Cheng-Lung;CHIANG Hui-Ya;2011
TSENG Cheng-Lung;HUANG Sheng-Chieh;2011
HOU Mark C.;CHIANG Hui-Ya;2011
HOU Mark C.;HUANG Sheng-Chieh;2011
CHIANG Hui-Ya;HUANG Sheng-Chieh;2011
NAWAB S. Hamid;COLE Bryan T.;2011
WANG Hao;CHEN Jiezhi;2011
WANG Hao;LIAO Chenda;2011
WANG Hao;TIAN Zuohua;2011
CHEN Jiezhi;LIAO Chenda;2011
CHEN Jiezhi;TIAN Zuohua;2011
LIAO Chenda;TIAN Zuohua;2011
HUG Rajibul;KAN Patricia;2011
HUG Rajibul;GOETSCHALCKX Robby;2011
HUG Rajibul;HEBERT Debbie;2011
HUG Rajibul;HOEY Jesse;2011
HUG Rajibul;MIHAILIDIS Alex;2011
KAN Patricia;GOETSCHALCKX Robby;2011
KAN Patricia;HEBERT Debbie;2011
KAN Patricia;HOEY Jesse;2011
KAN Patricia;MIHAILIDIS Alex;2011
GOETSCHALCKX Robby;HEBERT Debbie;2011
GOETSCHALCKX Robby;HOEY Jesse;2011
GOETSCHALCKX Robby;MIHAILIDIS Alex;2011
HEBERT Debbie;HOEY Jesse;2011
HEBERT Debbie;MIHAILIDIS Alex;2011
HOEY Jesse;MIHAILIDIS Alex;2011
PANCHAL V. K.;GUPTA Nitish;2011
ALAM Mohammad Shafiul;ISLAM Md Monirul;2011
DAHAL Nabaraj;NANDAGOPAL Nanda;2011
DAHAL Nabaraj;NAFALSKI Andrew;2011
DAHAL Nabaraj;NEDIC Zorica;2011
NANDAGOPAL Nanda;NAFALSKI Andrew;2011
NANDAGOPAL Nanda;NEDIC Zorica;2011
NAFALSKI Andrew;NEDIC Zorica;2011
AYDIN Mehmet E.;BESSIS Nik;2011
AYDIN Mehmet E.;ASIMAKOPOULOU Eleana;2011
AYDIN Mehmet E.;XHAFA Fatos;2011
AYDIN Mehmet E.;WU Joyce;2011
BESSIS Nik;ASIMAKOPOULOU Eleana;2011
BESSIS Nik;XHAFA Fatos;2011
BESSIS Nik;WU Joyce;2011
ASIMAKOPOULOU Eleana;XHAFA Fatos;2011
ASIMAKOPOULOU Eleana;WU Joyce;2011
XHAFA Fatos;WU Joyce;2011
XU Kaijun;ZHANG Guangming;2011
XU Kaijun;XU Yang;2011
ZHANG Guangming;XU Yang;2011
PEREIRA Clayton;NAKAMURA Rodrigo;2011
PEREIRA Clayton;PAPA Joao Paulo;2011
PEREIRA Clayton;COSTA Kelton;2011
NAKAMURA Rodrigo;PAPA Joao Paulo;2011
NAKAMURA Rodrigo;COSTA Kelton;2011
PAPA Joao Paulo;COSTA Kelton;2011
MONTE G. E.;SCARONE N. C.;2011
MONTE G. E.;LISCOVSKY P. O.;2011
SCARONE N. C.;LISCOVSKY P. O.;2011
DACAL-NIETO Angel;FORMELLA Arno;2011
DACAL-NIETO Angel;CARRION Pilar;2011
DACAL-NIETO Angel;VAZQUEZ-FERNANDEZ Esteban;2011
DACAL-NIETO Angel;FERNANDEZ-DELGADO Manuel;2011
FORMELLA Arno;CARRION Pilar;2011
FORMELLA Arno;VAZQUEZ-FERNANDEZ Esteban;2011
FORMELLA Arno;FERNANDEZ-DELGADO Manuel;2011
CARRION Pilar;VAZQUEZ-FERNANDEZ Esteban;2011
CARRION Pilar;FERNANDEZ-DELGADO Manuel;2011
